match_uid,replay_id,gamemode
6711580_1738255880_590_11001_50,5016529612,competitive
4859988_1737830631_602_11001_30,3047084204,competitive
6711442_1738259852_328_11001_50,50987213379,competitive
5664849_1738257879_152_11001_50,5056138611,competitive
4874408_1737990039_2_11001_30,3082973455,competitive
5664847_1738178787_53_11001_50,5097798835,competitive
6711752_1738269835_1019_11001_50,5077583414,competitive
6711916_1738271128_154_11001_50,5040319151,competitive
4874474_1737831453_460_11001_30,3013955893,competitive
6711930_1738354184_496_11001_50,50745212978,competitive
6711481_1738356960_87_11001_50,5020788127,competitive
4891497_1738538588_108_11001_10,10881625645,competitive
4891214_1738541784_392_11001_10,10242424342,competitive
4891090_1738537604_346_11001_10,10331922482,competitive
4891588_1738542982_304_11001_10,10701818091,competitive
4890802_1738544137_286_11001_10,10484123602,competitive
4891389_1738536660_506_11001_10,10331021076,competitive
4890900_1738535521_582_11001_10,10651725980,competitive
6713553_1738533082_743_11001_10,10531115345,competitive
6714299_1738534269_159_11001_10,10513020907,competitive
4891121_1738531852_339_11001_10,10232022561,competitive
6697258_1738498905_632_11001_10,10953123835,competitive
4891725_1738496204_902_11001_10,10270726348,competitive
4890930_1738287630_71_11001_10,10599017637,custom
6714548_1738493605_486_11001_10,10609830507,competitive
4892038_1738286873_69_11001_10,10585319563,custom
4891081_1738288522_221_11001_10,10465126220,custom
6713689_1738146534_612_11001_10,10479222807,competitive
6714500_1738145396_859_11001_10,10505023456,competitive
4891321_1738455929_27_11001_10,10871824450,competitive
6714090_1738452739_399_11001_10,10717020285,competitive
4891581_1738144382_1358_11001_10,10608123728,competitive
6697223_1738143536_404_11001_10,10524922080,competitive
4892081_1738530036_1410_11001_10,10507822728,competitive
4891061_1738522283_170_11001_10,10209030793,competitive
4890764_1738527058_32_11001_10,10463724516,competitive
4890965_1738525312_297_11001_10,10381920882,competitive
4891173_1738458142_240_11001_10,10245417102,competitive
6713854_1738454459_43_11001_10,10106126614,competitive
6713816_1738523578_309_11001_10,10147317637,competitive
4890659_1738457261_233_11001_10,10796919274,competitive
6713951_1738528158_323_11001_10,10686623771,competitive
6697302_1738142749_478_11001_10,10224017207,competitive
4891032_1738460412_240_11001_10,10133429737,custom
4891803_1737878119_631_11001_10,10910519761,competitive
4891268_1738391574_601_11001_10,10289827040,competitive
4892036_1737879522_488_11001_10,10864323720,competitive
4892078_1738576856_685_11001_10,10775222051,competitive
4891673_1738385081_115_11001_10,10586530721,custom
4890981_1737881458_732_11001_10,10234925950,competitive
6697361_1738390584_512_11001_10,10359013876,competitive
6712009_1738196504_558_11001_50,5013894655,competitive
4891077_1738383808_514_11001_10,10224018916,custom
4892126_1737874682_425_11001_10,10270317843,competitive
6697071_1737876375_211_11001_10,10889516120,competitive
4891165_1738381323_125_11001_10,10834022712,custom
4891557_1738379858_595_11001_10,10145320843,custom
5664785_1738179820_70_11001_50,50261611333,competitive
4891308_1738459403_606_11001_10,10923826394,custom
6711921_1738193363_692_11001_50,5050387525,competitive
4892089_1738382585_340_11001_10,10985620181,custom
6711501_1738182624_129_11001_50,50686612401,competitive
4891345_1738449756_503_11001_10,10953321941,competitive
6711462_1738171615_738_11001_50,5044818032,competitive
6711644_1738173048_390_11001_50,5061165446,competitive
6714257_1738450974_83_11001_10,10555117461,competitive
4891120_1738445420_573_11001_10,10156121863,competitive
6713615_1738448773_782_11001_10,10807818686,competitive
6713380_1738448057_415_11001_10,10718415994,competitive
6711792_1738167820_146_11001_50,5091597604,competitive
4890961_1738446713_478_11001_10,10724017125,competitive
6711724_1738170208_10_11001_50,5074588545,competitive
6714226_1738444331_30_11001_10,10293317728,competitive
4891399_1738377402_438_11001_10,10297129776,custom
6711899_1738168793_2147_11001_50,5068678981,competitive
6711692_1738166746_221_11001_50,5062256165,competitive
4891537_1738374559_2585_11001_10,10721223900,custom
4890896_1738376305_454_11001_10,10341018794,custom
4891040_1738372599_665_11001_10,10558021459,custom
4891077_1738375384_259_11001_10,10483022618,custom
4891039_1738369818_234_11001_10,10336018309,competitive
4890779_1738373244_841_11001_10,10343118540,custom
6713519_1738165071_182_11001_10,10356414578,competitive
6711345_1738163769_105_11001_50,50362511716,competitive
6711339_1738672957_1416_11001_50,50430510769,arcade
5664802_1738673352_753_11001_50,5056258918,quick-play
6711539_1738606151_698_11001_50,5079966817,competitive
6711568_1738598685_452_11001_50,5094489043,competitive
6711608_1738597847_345_11001_50,50523913453,competitive
6712009_1738604285_22_11001_50,5041218492,competitive
6711551_1738599988_548_11001_50,5090088322,competitive
6711459_1738601191_235_11001_50,5088559956,competitive
5664942_1738596512_17_11001_50,5067347299,competitive
6711333_1738594730_64_11001_50,50950013953,competitive
4891090_1738535868_289_11001_10,10875715943,custom
4891007_1738533728_460_11001_10,10419318836,custom
6713438_1738531215_786_11001_10,10451718996,custom
6711482_1738593860_652_11001_50,50104911463,competitive
4891455_1738529394_90_11001_10,10611621963,custom
4890948_1738112210_784_11001_10,10812028761,competitive
6711327_1738592836_156_11001_50,50104911999,competitive
4891061_1738527064_276_11001_10,10320025797,custom
6714033_1738115100_449_11001_10,10833422020,competitive
4891561_1738113186_127_11001_10,10796317554,competitive
6713594_1738372920_267_11001_10,10848021570,custom
4890711_1738209293_907_11001_10,10166317134,competitive
6713493_1738111196_194_11001_10,10393618693,competitive
6713504_1738678580_58_11001_10,10877722888,competitive
4890642_1738519757_116_11001_10,10383127321,competitive
6713551_1738518640_291_11001_10,10330819574,competitive
6713623_1738041072_310_11001_10,10880329016,competitive
4891251_1738109552_245_11001_10,10384125478,competitive
6713426_1738106872_26_11001_10,10636517003,competitive
4891086_1738517029_33_11001_10,10927521797,competitive
4891251_1738108138_207_11001_10,10164221482,competitive
6713750_1738520927_312_11001_10,10829723986,competitive
6713541_1738245250_82_11001_10,10291213590,competitive
6713750_1738515819_163_11001_10,10767626142,competitive
4890641_1738514655_86_11001_10,10473216167,competitive
6713859_1738513358_16_11001_10,10493825142,competitive
4890719_1738243736_18_11001_10,10793227333,competitive
6714205_1738205027_465_11001_10,10592114163,competitive
6697007_1738153838_45_11001_10,10832214742,competitive
6713434_1738152524_53_11001_10,10665218173,competitive
4890934_1738206793_930_11001_10,10591322977,competitive
4892633_1738151414_967_11001_10,10236627524,competitive
4891493_1738554262_625_11001_10,10464821006,competitive
4892107_1738148111_799_11001_10,10640624739,competitive
6713557_1738540950_337_11001_10,10678521850,competitive
4891552_1738541801_317_11001_10,10885629673,competitive
6713419_1738150246_36_11001_10,10974121421,competitive
6713955_1738521436_207_11001_10,10860323712,competitive
4891594_1738540071_190_11001_10,10744825846,competitive
6713955_1738537960_118_11001_10,10258424384,competitive
4891585_1738467695_286_11001_10,10931122453,competitive
4890868_1738464196_278_11001_10,10664317783,competitive
4890732_1738537222_749_11001_10,10413624702,competitive
4891240_1738458251_551_11001_10,10890120631,competitive
6713820_1738537592_654_11001_10,10832631030,custom
4891428_1738527203_34_11001_10,10289926828,custom
4891293_1738529431_342_11001_10,10434125645,custom
4891249_1738127033_617_11001_10,10577717355,competitive
6714347_1738554320_273_11001_10,10447025728,competitive
4891386_1738531618_177_11001_10,10557125479,custom
4890874_1738129413_669_11001_10,10162526677,competitive
4892086_1738128502_416_11001_10,10424615659,competitive
6711561_1738602629_566_11001_50,50247512440,competitive
6711341_1738597529_86_11001_50,5086339936,competitive
6711336_1738589243_160_11001_50,5065335258,competitive
4890814_1738533749_202_11001_10,10732719043,custom
6713480_1738130975_462_11001_10,10788019409,competitive
6711371_1738586660_196_11001_50,50145111489,competitive
6711308_1738591637_1203_11001_50,5049658262,competitive
6714453_1738483504_598_11001_10,10210525477,competitive
6712025_1738622010_2217_11001_50,5088899769,arcade
5664879_1738543806_1484_11001_50,5033896207,arcade
6711566_1738587458_152_11001_50,5065106903,competitive
6711345_1738584117_498_11001_50,5012824712,competitive
6711473_1738585426_247_11001_50,5054226885,competitive
6711397_1738596367_222_11001_50,50563110719,competitive
6711773_1738543389_2642_11001_50,5059149635,arcade
6712024_1738536826_459_11001_50,5071019186,competitive
6712170_1738540301_965_11001_50,5020528185,competitive
6711748_1738538402_491_11001_50,50923713942,competitive
6712183_1738534424_225_11001_50,5032227988,competitive
6711643_1738531308_387_11001_50,5095276862,competitive
4890695_1738125683_1566_11001_10,10708418225,competitive
6711836_1738532207_137_11001_50,5085028877,competitive
6714171_1738481731_904_11001_10,10274828175,competitive
6714502_1738480816_2379_11001_10,10165223208,competitive
4860894_1738597661_204_11001_30,3081317768,competitive
6711835_1738530268_1113_11001_50,5075687068,competitive
6711840_1738422569_2186_11001_50,5010538287,competitive
4860056_1738598811_336_11001_30,3037855221,competitive
4860899_1738595106_111_11001_30,3077621940,competitive
4859934_1738600336_33_11001_30,3086771292,competitive
6713865_1738479141_560_11001_10,10884225230,competitive
5168417_1738593871_733_11001_30,3013834132,competitive
4860151_1738590842_325_11001_30,3062224472,competitive
4859960_1738589577_294_11001_30,3099252266,competitive
6712010_1738520501_318_11001_50,50601010768,competitive
6711471_1738423467_50_11001_50,50959311685,competitive
5169095_1738592344_474_11001_30,3024655918,competitive
4860148_1738265611_465_11001_30,3026366995,competitive
6711741_1738517968_87_11001_50,5016109846,competitive
6711514_1738522337_132_11001_50,5081659366,competitive
4860106_1738588115_61_11001_30,3089008271,competitive
6711811_1738516579_632_11001_50,5047245227,competitive
6711708_1738519636_794_11001_50,50918111573,competitive
6711676_1738514794_56_11001_50,5043828284,competitive
6713333_1738510182_18_11001_50,5084448691,competitive
6711566_1738513413_4_11001_50,5051276228,competitive
4860004_1738230661_270_11001_30,3010706579,quick-play
4860013_1738054980_4845_11001_30,3089766464,arcade
4860005_1738230016_5378_11001_30,3037143643,arcade
5168175_1738184590_10032_11001_30,3077454816,arcade
5168175_1738229662_12858_11001_30,3072262328,arcade
4860005_1738230240_5400_11001_30,3048664241,arcade
4891377_1738640712_154_11001_10,10630425459,competitive
6697270_1738629238_121_11001_10,10944917541,competitive
6714204_1738646551_421_11001_10,10765718734,competitive
4891175_1738633194_734_11001_10,10185324558,competitive
4891306_1738639993_436_11001_10,10409310704,competitive
6714277_1738643969_230_11001_10,10175626822,arcade
4891216_1738644748_814_11001_10,10506223220,quick-play
6714061_1738643785_373_11001_10,10743623622,arcade
6714061_1738644271_392_11001_10,10655824526,arcade
6713492_1738641728_508_11001_10,10881518323,quick-play
5665005_1738642956_375_11001_50,5035783031,quick-play
5664969_1738639426_453_11001_50,50184612380,quick-play
6713503_1738640175_639_11001_10,10384921376,quick-play
6714371_1738641140_905_11001_10,10591036521,quick-play
6711553_1738618001_692_11001_50,5085126571,quick-play
6713743_1738617421_148_11001_10,10324528742,quick-play
6711870_1738615987_132_11001_50,50892513713,quick-play
6713454_1738616648_175_11001_10,10334221916,quick-play
6713725_1738630553_381_11001_10,10110028501,competitive
6714418_1738634895_231_11001_10,10281824313,competitive
6711635_1738620600_264_11001_50,5099999828,competitive
6711613_1738614437_827_11001_50,5074338872,quick-play
6711461_1738619503_2_11001_50,5066036956,competitive
6712048_1738613501_295_11001_50,50881111249,quick-play
6711683_1738611998_210_11001_50,5074017124,quick-play
6711827_1738616145_340_11001_50,50842911196,competitive
6711377_1738612252_882_11001_50,50765710972,competitive
6711529_1738612740_28_11001_50,5092107816,quick-play
6712062_1738616991_226_11001_50,50597215879,competitive
6711906_1738611289_6_11001_50,50132413566,competitive
6711907_1738617938_363_11001_50,5091018250,competitive
6714440_1738480671_484_11001_10,10979620206,competitive
6712177_1738611206_69_11001_50,50593610168,quick-play
4890876_1738479800_1384_11001_10,10575223361,competitive
4891669_1738477566_451_11001_10,10762523010,competitive
6713369_1738340446_203_11001_10,10242421916,competitive
6713517_1738331663_4_11001_10,10785122272,competitive
6713671_1738337085_37_11001_10,10996121583,competitive
4891411_1738327902_1414_11001_10,10784325682,competitive
6715360_1738334328_1094_11001_10,10843617861,competitive
4891418_1738332949_1272_11001_10,10440721832,competitive
6714247_1738692757_5131_11001_10,10629924670,arcade
6713468_1738330190_25_11001_10,10952720648,competitive
6712049_1738617711_257_11001_50,50653412726,competitive
6713461_1738460855_342_11001_10,10978123823,competitive
6711331_1738456956_126_11001_50,50926910357,competitive
6711629_1738447472_124_11001_50,5027379677,competitive
6713524_1738453119_46_11001_10,10866924001,competitive
4890644_1738324468_69_11001_10,10527817601,competitive
6714136_1738455944_442_11001_10,10776127249,competitive
